73856626810;73856626859;Ростелеком;Rostelekom;
73856626900;73856626999;Ростелеком;Rostelekom;
73856627100;73856627515;Ростелеком;Rostelekom;
73856628000;73856628051;Ростелеком;Rostelekom;
73856628100;73856628291;Ростелеком;Rostelekom;
73856628300;73856628723;Ростелеком;Rostelekom;
73856628872;73856629395;Ростелеком;Rostelekom;
73856629400;73856629763;Ростелеком;Rostelekom;
73856629772;73856629895;Ростелеком;Rostelekom;
73856629900;73856629947;Ростелеком;Rostelekom;
73856629996;73856629999;Ростелеком;Rostelekom;
73856722000;73856722023;Ростелеком;Rostelekom;
73856722024;73856722047;Ростелеком;Rostelekom;
73856722048;73856722071;Ростелеком;Rostelekom;
73856722100;73856723519;Ростелеком;Rostelekom;
73856723900;73856723999;Ростелеком;Rostelekom;
73856724300;73856724499;Ростелеком;Rostelekom;
73856725300;73856725539;Ростелеком;Rostelekom;
73856726300;73856726491;Ростелеком;Rostelekom;
73856727300;73856727399;Ростелеком;Rostelekom;
73856728300;73856728419;Ростелеком;Rostelekom;
73856820000;73856822199;Ростелеком;Rostelekom;
73856822200;73856822299;Дианэт;Dianet;
73856822300;73856827203;Ростелеком;Rostelekom;
73856829000;73856829095;Ростелеком;Rostelekom;
73856829100;73856829195;Ростелеком;Rostelekom;
73856829200;73856829295;Ростелеком;Rostelekom;
73856829300;73856829395;Ростелеком;Rostelekom;
73856829400;73856829495;Ростелеком;Rostelekom;
73856829500;73856829595;Ростелеком;Rostelekom;
73856829600;73856829695;Ростелеком;Rostelekom;
73856829700;73856829795;Ростелеком;Rostelekom;
73856829800;73856829895;Ростелеком;Rostelekom;
73856829900;73856829995;Ростелеком;Rostelekom;
73856830000;73856830999;Дианэт;Dianet;
73856831000;73856832499;Ростелеком;Rostelekom;
73856833250;73856833744;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73856837200;73856837599;Российские железные дороги;Rossiiskie zheleznye dorogi;
73856840000;73856846143;Ростелеком;Rostelekom;
73856846144;73856846743;Открытое акционерное общество Алтайхимпром им. Г.С. Верещагина;Otkrytoe aktsionernoe obshchestvo Altaikhimprom im. G.S. Vereshchagina;
73856850000;73856854540;Ростелеком;Rostelekom;
73856854541;73856855999;Ростелеком;Rostelekom;
73856856000;73856858300;Ростелеком;Rostelekom;
73856858301;73856859093;Ростелеком;Rostelekom;
73856859600;73856859999;Ростелеком;Rostelekom;
73856866000;73856866999;Дианэт;Dianet;
73856870300;73856870499;Ростелеком;Rostelekom;
73856871000;73856871095;Ростелеком;Rostelekom;
73856871096;73856871139;Ростелеком;Rostelekom;
73856871200;73856871999;Ростелеком;Rostelekom;
73856872100;73856872399;Ростелеком;Rostelekom;
73856873100;73856873399;Ростелеком;Rostelekom;
73856873510;73856873559;Ростелеком;Rostelekom;
73856873610;73856873659;Ростелеком;Rostelekom;
73856874100;73856874483;Ростелеком;Rostelekom;
73856875500;73856875799;Ростелеком;Rostelekom;
73856876100;73856876399;Ростелеком;Rostelekom;
73856877200;73856877299;Ростелеком;Rostelekom;
73856877300;73856877309;Ростелеком;Rostelekom;
73856877310;73856877359;Ростелеком;Rostelekom;
73856877360;73856877399;Ростелеком;Rostelekom;
73856877770;73856877779;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73856878300;73856878427;Ростелеком;Rostelekom;
73856879000;73856879399;Ростелеком;Rostelekom;
73856899900;73856899999;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73856921100;73856921947;Ростелеком;Rostelekom;
73856922000;73856922999;Ростелеком;Rostelekom;
73856923100;73856923287;Ростелеком;Rostelekom;
73856923300;73856923667;Ростелеком;Rostelekom;
73856923700;73856923887;Ростелеком;Rostelekom;
73856924300;73856924407;Ростелеком;Rostelekom;
73856924408;73856924431;Ростелеком;Rostelekom;
73856924500;73856924799;Ростелеком;Rostelekom;
73856925100;73856925659;Ростелеком;Rostelekom;
73856926100;73856926315;Ростелеком;Rostelekom;
73856926400;73856926499;Ростелеком;Rostelekom;
73856927300;73856927467;Ростелеком;Rostelekom;
73856927468;73856927515;Ростелеком;Rostelekom;
73856927516;73856927539;Ростелеком;Rostelekom;
73856928100;73856928199;Ростелеком;Rostelekom;
73856928300;73856928467;Ростелеком;Rostelekom;
73856928500;73856928567;Ростелеком;Rostelekom;
73856929100;73856929355;Ростелеком;Rostelekom;
73857021000;73857021011;Ростелеком;Rostelekom;
73857021100;73857022999;Ростелеком;Rostelekom;
73857023300;73857023619;Ростелеком;Rostelekom;
73857024000;73857024055;Ростелеком;Rostelekom;
73857024100;73857024123;Ростелеком;Rostelekom;
73857024200;73857024255;Ростелеком;Rostelekom;
73857024300;73857024499;Ростелеком;Rostelekom;
73857024500;73857024979;Ростелеком;Rostelekom;
73857025000;73857026999;Ростелеком;Rostelekom;
73857027100;73857027999;Ростелеком;Rostelekom;
73857028300;73857028399;Ростелеком;Rostelekom;
73857028410;73857028459;Ростелеком;Rostelekom;
73857028500;73857028599;Ростелеком;Rostelekom;
73857028610;73857028659;Ростелеком;Rostelekom;
73857029100;73857029759;Ростелеком;Rostelekom;
73857121300;73857121499;Ростелеком;Rostelekom;
73857122000;73857122999;Ростелеком;Rostelekom;
73857123310;73857123359;Ростелеком;Rostelekom;
73857124100;73857124643;Ростелеком;Rostelekom;
73857125000;73857125055;Ростелеком;Rostelekom;
73857125300;73857125515;Ростелеком;Rostelekom;
73857126300;73857126603;Ростелеком;Rostelekom;
73857127300;73857127399;Ростелеком;Rostelekom;
73857127410;73857127459;Ростелеком;Rostelekom;
73857128300;73857128515;Ростелеком;Rostelekom;
73857129200;73857129711;Ростелеком;Rostelekom;
73857221300;73857221475;Ростелеком;Rostelekom;
73857222000;73857223663;Ростелеком;Rostelekom;
73857224300;73857224539;Ростелеком;Rostelekom;
73857225100;73857225227;Ростелеком;Rostelekom;
73857225300;73857225523;Ростелеком;Rostelekom;
73857225600;73857225855;Ростелеком;Rostelekom;
73857225900;73857225963;Ростелеком;Rostelekom;
73857226300;73857226475;Ростелеком;Rostelekom;
73857227300;73857227443;Ростелеком;Rostelekom;
73857228300;73857228523;Ростелеком;Rostelekom;
73857229300;73857229379;Ростелеком;Rostelekom;
73857320000;73857320031;Ростелеком;Rostelekom;
73857321300;73857321483;Ростелеком;Rostelekom;
73857322000;73857322999;Ростелеком;Rostelekom;
73857323300;73857323515;Ростелеком;Rostelekom;
73857324300;73857324467;Ростелеком;Rostelekom;
73857325000;73857325055;Ростелеком;Rostelekom;
73857325300;73857325603;Ростелеком;Rostelekom;
73857326300;73857326467;Ростелеком;Rostelekom;
73857327300;73857327531;Ростелеком;Rostelekom;
73857328300;73857328467;Ростелеком;Rostelekom;
73857328468;73857328491;Ростелеком;Rostelekom;
73857329300;73857329587;Ростелеком;Rostelekom;
73857421000;73857421249;Ростелеком;Rostelekom;
73857422000;73857422999;Ростелеком;Rostelekom;
73857423300;73857423491;Ростелеком;Rostelekom;
73857424300;73857424515;Ростелеком;Rostelekom;
73857425300;73857425399;Ростелеком;Rostelekom;
73857426300;73857426491;Ростелеком;Rostelekom;
73857426492;73857426515;Ростелеком;Rostelekom;
73857427200;73857427287;Ростелеком;Rostelekom;
73857427300;73857427399;Ростелеком;Rostelekom;
73857427410;73857427459;Ростелеком;Rostelekom;
73857427500;73857427771;Ростелеком;Rostelekom;
73857427800;73857427815;Ростелеком;Rostelekom;
73857428100;73857428399;Ростелеком;Rostelekom;
73857429300;73857429467;Ростелеком;Rostelekom;
73857521000;73857522999;Ростелеком;Rostelekom;
73857523100;73857523239;Ростелеком;Rostelekom;
73857523300;73857523399;Ростелеком;Rostelekom;
73857523410;73857523459;Ростелеком;Rostelekom;
73857523500;73857523799;Ростелеком;Rostelekom;
73857523900;73857523999;Ростелеком;Rostelekom;
73857524200;73857524219;Ростелеком;Rostelekom;
73857524300;73857524491;Ростелеком;Rostelekom;
73857524492;73857524499;Ростелеком;Rostelekom;
73857524500;73857524767;Ростелеком;Rostelekom;
73857524800;73857524811;Ростелеком;Rostelekom;
73857525300;73857525499;Ростелеком;Rostelekom;
73857526300;73857526515;Ростелеком;Rostelekom;
73857526516;73857526539;Ростелеком;Rostelekom;
73857527300;73857527467;Ростелеком;Rostelekom;
73857528100;73857528167;Ростелеком;Rostelekom;
73857528300;73857528719;Ростелеком;Rostelekom;
73857528800;73857528885;Ростелеком;Rostelekom;
73857528886;73857528899;Ростелеком;Rostelekom;
73857529264;73857529359;Ростелеком;Rostelekom;
73857529360;73857529667;Ростелеком;Rostelekom;
73857529700;73857529799;Ростелеком;Rostelekom;
73857621300;73857621595;Ростелеком;Rostelekom;
73857621710;73857621759;Ростелеком;Rostelekom;
73857622000;73857623599;Ростелеком;Rostelekom;
73857624300;73857624467;Ростелеком;Rostelekom;
73857624468;73857624491;Ростелеком;Rostelekom;
73857625300;73857625699;Ростелеком;Rostelekom;
73857626100;73857626219;Ростелеком;Rostelekom;
73857626300;73857626467;Ростелеком;Rostelekom;
73857626468;73857626491;Ростелеком;Rostelekom;
73857627300;73857627515;Ростелеком;Rostelekom;
73857628300;73857628515;Ростелеком;Rostelekom;
73857629300;73857629467;Ростелеком;Rostelekom;
73857629468;73857629491;Ростелеком;Rostelekom;
73857720000;73857726143;Ростелеком;Rostelekom;
73857731000;73857731511;Ростелеком;Rostelekom;
73857732500;73857733011;Ростелеком;Rostelekom;
73857733300;73857733399;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73857734000;73857734999;Дианэт;Dianet;
73857735000;73857735099;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73857737000;73857738923;Ростелеком;Rostelekom;
73857744400;73857744499;Дианэт;Dianet;
73857755500;73857755599;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73857766000;73857766999;Дианэт;Dianet;
73857777770;73857777779;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73857799900;73857799999;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73857821000;73857822999;Ростелеком;Rostelekom;
73857823300;73857823499;Ростелеком;Rostelekom;
73857823510;73857823559;Ростелеком;Rostelekom;
73857824300;73857824555;Ростелеком;Rostelekom;
73857825110;73857825159;Ростелеком;Rostelekom;
73857825300;73857825555;Ростелеком;Rostelekom;
73857826300;73857826555;Ростелеком;Rostelekom;
73857826556;73857826587;Ростелеком;Rostelekom;
73857826588;73857826619;Ростелеком;Rostelekom;
73857827110;73857827159;Ростелеком;Rostelekom;
73857827300;73857827499;Ростелеком;Rostelekom;
73857827510;73857827559;Ростелеком;Rostelekom;
73857828100;73857828199;Ростелеком;Rostelekom;
73857828310;73857828359;Ростелеком;Rostelekom;
73857828400;73857828799;Ростелеком;Rostelekom;
73857829300;73857829619;Ростелеком;Rostelekom;
73857831100;73857831147;Ростелеком;Rostelekom;
73857831200;73857831811;Ростелеком;Rostelekom;
73857832100;73857832579;Ростелеком;Rostelekom;
73857921000;73857921511;Ростелеком;Rostelekom;
73857922000;73857923119;Ростелеком;Rostelekom;
73857923300;73857923599;Ростелеком;Rostelekom;
73857924300;73857924443;Ростелеком;Rostelekom;
73857924444;73857924467;Ростелеком;Rostelekom;
73857925300;73857925419;Ростелеком;Rostelekom;
73857925420;73857925443;Ростелеком;Rostelekom;
73857925444;73857925467;Ростелеком;Rostelekom;
73857926300;73857926467;Ростелеком;Rostelekom;
73857927300;73857927539;Ростелеком;Rostelekom;
73857928300;73857928399;Ростелеком;Rostelekom;
73857928500;73857928787;Ростелеком;Rostelekom;
73857929300;73857929459;Ростелеком;Rostelekom;
73857929500;73857929667;Ростелеком;Rostelekom;
73857929668;73857929691;Ростелеком;Rostelekom;
73858021000;73858021063;Ростелеком;Rostelekom;
73858021064;73858021079;Ростелеком;Rostelekom;
73858021080;73858021095;Ростелеком;Rostelekom;
73858021100;73858021539;Ростелеком;Rostelekom;
73858021540;73858021571;Ростелеком;Rostelekom;
73858021572;73858021603;Ростелеком;Rostelekom;
73858022000;73858023079;Ростелеком;Rostelekom;
73858023080;73858023095;Ростелеком;Rostelekom;
73858023200;73858023227;Ростелеком;Rostelekom;
73858023300;73858023399;Ростелеком;Rostelekom;
73858024000;73858024063;Ростелеком;Rostelekom;
73858024200;73858024211;Ростелеком;Rostelekom;
73858024300;73858024399;Ростелеком;Rostelekom;
73858025100;73858025155;Ростелеком;Rostelekom;
73858025156;73858025171;Ростелеком;Rostelekom;
73858025200;73858025399;Ростелеком;Rostelekom;
73858026100;73858026119;Ростелеком;Rostelekom;
73858026200;73858026659;Ростелеком;Rostelekom;
73858027200;73858027239;Ростелеком;Rostelekom;
73858027240;73858027255;Ростелеком;Rostelekom;
73858027300;73858027499;Ростелеком;Rostelekom;
73858028000;73858028059;Ростелеком;Rostelekom;
73858028060;73858028075;Ростелеком;Rostelekom;
73858028100;73858028243;Ростелеком;Rostelekom;
73858028300;73858028411;Ростелеком;Rostelekom;
73858028500;73858028599;Ростелеком;Rostelekom;
73858029200;73858029239;Ростелеком;Rostelekom;
73858029300;73858029499;Ростелеком;Rostelekom;
73858120000;73858123455;Ростелеком;Rostelekom;
73858126000;73858126511;Ростелеком;Rostelekom;
73858127000;73858128407;Ростелеком;Rostelekom;
73858129100;73858129599;Ростелеком;Rostelekom;
73858130000;73858130023;Ростелеком;Rostelekom;
73858131100;73858131499;Ростелеком;Rostelekom;
73858132700;73858132799;Ростелеком;Rostelekom;
73858133000;73858133959;Ростелеком;Rostelekom;
73858134200;73858134495;Ростелеком;Rostelekom;
73858134500;73858134595;Ростелеком;Rostelekom;
73858135000;73858135999;Ростелеком;Rostelekom;
73858136100;73858136399;Ростелеком;Rostelekom;
73858137000;73858137019;Ростелеком;Rostelekom;
73858137100;73858137499;Ростелеком;Rostelekom;
73858138100;73858138355;Ростелеком;Rostelekom;
73858139100;73858139199;Ростелеком;Rostelekom;
73858141300;73858141399;Ростелеком;Rostelekom;
73858141410;73858141459;Ростелеком;Rostelekom;
73858142300;73858142499;Ростелеком;Rostelekom;
73858143300;73858143571;Ростелеком;Rostelekom;
73858144500;73858144795;Ростелеком;Rostelekom;
73858145300;73858145523;Ростелеком;Rostelekom;
73858146300;73858146399;Ростелеком;Rostelekom;
73858147500;73858147799;Ростелеком;Rostelekom;
73858151100;73858151811;Ростелеком;Rostelekom;
73858152310;73858152359;Ростелеком;Rostelekom;
73858153310;73858153359;Ростелеком;Rostelekom;
73858154310;73858154359;Ростелеком;Rostelekom;
73858220100;73858220499;Ростелеком;Rostelekom;
73858221000;73858222999;Ростелеком;Rostelekom;
73858223100;73858223219;Ростелеком;Rostelekom;
73858223300;73858223467;Ростелеком;Rostelekom;
73858223500;73858223799;Ростелеком;Rostelekom;
73858223900;73858223909;Ростелеком;Rostelekom;
73858223940;73858223999;Ростелеком;Rostelekom;
73858224100;73858224219;Ростелеком;Rostelekom;
73858224300;73858224839;Ростелеком;Rostelekom;
73858224900;73858224999;Ростелеком;Rostelekom;
73858225100;73858225215;Ростелеком;Rostelekom;
73858225300;73858225815;Ростелеком;Rostelekom;
73858225900;73858226499;Ростелеком;Rostelekom;
73858226500;73858226515;Ростелеком;Rostelekom;
73858226516;73858226547;Ростелеком;Rostelekom;
73858227100;73858227599;Ростелеком;Rostelekom;
73858228000;73858228239;Ростелеком;Rostelekom;
73858228300;73858228799;Ростелеком;Rostelekom;
73858228910;73858228959;Ростелеком;Rostelekom;
73858321000;73858322999;Ростелеком;Rostelekom;
73858323200;73858323995;Ростелеком;Rostelekom;
73858324100;73858324747;Ростелеком;Rostelekom;
73858325000;73858325099;Ростелеком;Rostelekom;
73858325200;73858325239;Ростелеком;Rostelekom;
73858325300;73858325699;Ростелеком;Rostelekom;
73858325900;73858326099;Ростелеком;Rostelekom;
73858326300;73858326467;Ростелеком;Rostelekom;
73858326500;73858326759;Ростелеком;Rostelekom;
73858326900;73858327067;Ростелеком;Rostelekom;
73858327200;73858327215;Ростелеком;Rostelekom;
73858327300;73858327715;Ростелеком;Rostelekom;
73858327900;73858327999;Ростелеком;Rostelekom;
73858328010;73858328059;Ростелеком;Rostelekom;
73858328200;73858328739;Ростелеком;Rostelekom;
73858328800;73858328815;Ростелеком;Rostelekom;
73858328900;73858329239;Ростелеком;Rostelekom;
73858329300;73858329799;Ростелеком;Rostelekom;
73858329900;73858329999;Ростелеком;Rostelekom;
73858421000;73858424106;Ростелеком;Rostelekom;
73858425000;73858425055;Ростелеком;Rostelekom;
73858425100;73858427343;Ростелеком;Rostelekom;
73858433300;73858433399;Дианэт;Dianet;
73858435100;73858435899;Ростелеком;Rostelekom;
73858436100;73858436883;Ростелеком;Rostelekom;
73858441000;73858443047;Ростелеком;Rostelekom;
73858444000;73858444319;Ростелеком;Rostelekom;
73858444400;73858444499;Дианэт;Dianet;
73858451100;73858451695;Ростелеком;Rostelekom;
73858451696;73858451699;Ростелеком;Rostelekom;
73858451700;73858451795;Ростелеком;Rostelekom;
73858451796;73858451799;Ростелеком;Rostelekom;
73858451800;73858451895;Ростелеком;Rostelekom;
73858455500;73858455599;Дианэт;Dianet;
73858462200;73858462399;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858462500;73858462599;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858463100;73858463199;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858463400;73858463499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858464600;73858464899;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858465200;73858465499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73858466000;73858466999;Дианэт;Dianet;
73858470300;73858470499;Ростелеком;Rostelekom;
73858471300;73858471399;Ростелеком;Rostelekom;
73858471510;73858471559;Ростелеком;Rostelekom;
73858472300;73858472395;Ростелеком;Rostelekom;
73858473300;73858473399;Ростелеком;Rostelekom;
73858473500;73858473599;Ростелеком;Rostelekom;
73858474300;73858474399;Ростелеком;Rostelekom;
73858474400;73858474499;Межрегиональный ТранзитТелеком;Mezhregionalnyi TranzitTelekom;
73858474500;73858474699;Ростелеком;Rostelekom;
73858475300;73858475499;Ростелеком;Rostelekom;
73858475500;73858476299;Межрегиональный ТранзитТелеком;Mezhregionalnyi TranzitTelekom;
73858476300;73858476399;Ростелеком;Rostelekom;
73858476400;73858476499;Межрегиональный ТранзитТелеком;Mezhregionalnyi TranzitTelekom;
73858476500;73858476799;Ростелеком;Rostelekom;
73858477300;73858477399;Ростелеком;Rostelekom;
73858477410;73858477459;Ростелеком;Rostelekom;
73858477700;73858477799;Дианэт;Dianet;
73858478300;73858478399;Ростелеком;Rostelekom;
73858478500;73858478599;Ростелеком;Rostelekom;
73858478610;73858478659;Ростелеком;Rostelekom;
73858479300;73858479499;Ростелеком;Rostelekom;
73858499900;73858499999;Дианэт;Dianet;
73858521100;73858521599;Ростелеком;Rostelekom;
73858522000;73858522999;Ростелеком;Rostelekom;
73858523300;73858523515;Ростелеком;Rostelekom;
73858524300;73858524419;Ростелеком;Rostelekom;
73858524420;73858524443;Ростелеком;Rostelekom;
73858524444;73858524467;Ростелеком;Rostelekom;
73858525100;73858525219;Ростелеком;Rostelekom;
73858525500;73858525599;Ростелеком;Rostelekom;
73858525610;73858525659;Ростелеком;Rostelekom;
73858526300;73858526419;Ростелеком;Rostelekom;
73858527300;73858527467;Ростелеком;Rostelekom;
73858527600;73858527699;Ростелеком;Rostelekom;
73858527710;73858527759;Ростелеком;Rostelekom;
73858528300;73858528499;Ростелеком;Rostelekom;
73858528700;73858528771;Ростелеком;Rostelekom;
73858529300;73858529371;Ростелеком;Rostelekom;
73858620400;73858620815;Ростелеком;Rostelekom;
73858620816;73858620847;Ростелеком;Rostelekom;
73858620848;73858620879;Ростелеком;Rostelekom;
73858621300;73858621499;Ростелеком;Rostelekom;
73858622300;73858622499;Ростелеком;Rostelekom;
73858622600;73858622699;Ростелеком;Rostelekom;
73858623300;73858623399;Ростелеком;Rostelekom;
73858623610;73858623659;Ростелеком;Rostelekom;
73858624300;73858624499;Ростелеком;Rostelekom;
73858625300;73858625499;Ростелеком;Rostelekom;
73858625600;73858625699;Ростелеком;Rostelekom;
73858626300;73858626399;Ростелеком;Rostelekom;
73858626400;73858626409;Ростелеком;Rostelekom;
73858626600;73858626699;Ростелеком;Rostelekom;
73858627300;73858627399;Ростелеком;Rostelekom;
73858627600;73858627699;Ростелеком;Rostelekom;
73858628300;73858628399;Ростелеком;Rostelekom;
73858628410;73858628459;Ростелеком;Rostelekom;
73858628610;73858628659;Ростелеком;Rostelekom;
73858629300;73858629499;Ростелеком;Rostelekom;
73858630000;73858634831;Ростелеком;Rostelekom;
73858634832;73858634855;Ростелеком;Rostelekom;
73858720100;73858720895;Ростелеком;Rostelekom;
73858721000;73858723303;Ростелеком;Rostelekom;
73858723304;73858723519;Ростелеком;Rostelekom;
73858724300;73858724659;Ростелеком;Rostelekom;
73858725300;73858725515;Ростелеком;Rostelekom;
73858726300;73858726611;Ростелеком;Rostelekom;
73858727300;73858727499;Ростелеком;Rostelekom;
73858728200;73858728215;Ростелеком;Rostelekom;
73858728300;73858728799;Ростелеком;Rostelekom;
73858729310;73858729359;Ростелеком;Rostelekom;
73858729600;73858729767;Ростелеком;Rostelekom;
73858821100;73858821659;Ростелеком;Rostelekom;
73858821660;73858821683;Ростелеком;Rostelekom;
73858822000;73858822999;Ростелеком;Rostelekom;
73858823300;73858823399;Ростелеком;Rostelekom;
73858823500;73858823595;Ростелеком;Rostelekom;
73858824300;73858824499;Ростелеком;Rostelekom;
73858825300;73858825635;Ростелеком;Rostelekom;
73858826300;73858826695;Ростелеком;Rostelekom;
73858826700;73858826747;Ростелеком;Rostelekom;
73858827300;73858827419;Ростелеком;Rostelekom;
73858827420;73858827443;Ростелеком;Rostelekom;
73858827500;73858827667;Ростелеком;Rostelekom;
73858827700;73858827867;Ростелеком;Rostelekom;
73858827868;73858827891;Ростелеком;Rostelekom;
73858827892;73858827915;Ростелеком;Rostelekom;
73858828300;73858828459;Ростелеком;Rostelekom;
73858828500;73858828559;Ростелеком;Rostelekom;
73858829000;73858829019;Ростелеком;Rostelekom;
73858829300;73858829443;Ростелеком;Rostelekom;
73858829500;73858829619;Ростелеком;Rostelekom;
73858829700;73858829771;Ростелеком;Rostelekom;
73858829772;73858829795;Ростелеком;Rostelekom;
73858829796;73858829819;Ростелеком;Rostelekom;
73858829900;73858829999;Ростелеком;Rostelekom;
73858920300;73858920499;Ростелеком;Rostelekom;
73858921000;73858921399;Ростелеком;Rostelekom;
73858921500;73858921563;Ростелеком;Rostelekom;
73858922000;73858922999;Ростелеком;Rostelekom;
73858923300;73858923555;Ростелеком;Rostelekom;
73858924300;73858924699;Ростелеком;Rostelekom;
73858924700;73858924715;Ростелеком;Rostelekom;
73858925300;73858925523;Ростелеком;Rostelekom;
73858926300;73858926683;Ростелеком;Rostelekom;
73858927300;73858927499;Ростелеком;Rostelekom;
73858928300;73858928499;Ростелеком;Rostelekom;
73858929300;73858929499;Ростелеком;Rostelekom;
73859021300;73859021391;Ростелеком;Rostelekom;
73859021392;73859022999;Ростелеком;Rostelekom;
73859023100;73859023199;Ростелеком;Rostelekom;
73859023300;73859023367;Ростелеком;Rostelekom;
73859023400;73859023491;Ростелеком;Rostelekom;
73859023500;73859023699;Ростелеком;Rostelekom;
73859023710;73859023759;Ростелеком;Rostelekom;
73859024200;73859024283;Ростелеком;Rostelekom;
73859024300;73859024671;Ростелеком;Rostelekom;
73859024672;73859024699;Ростелеком;Rostelekom;
73859025300;73859025715;Ростелеком;Rostelekom;
73859025716;73859025763;Ростелеком;Rostelekom;
73859026300;73859026515;Ростелеком;Rostelekom;
73859027300;73859027515;Ростелеком;Rostelekom;
73859028300;73859028419;Ростелеком;Rostelekom;
73859029100;73859029219;Ростелеком;Rostelekom;
73859029300;73859029371;Ростелеком;Rostelekom;
73859029372;73859029399;Ростелеком;Rostelekom;
73859029400;73859029767;Ростелеком;Rostelekom;
73859121000;73859123991;Ростелеком;Rostelekom;
73859125300;73859125659;Ростелеком;Rostelekom;
73859125660;73859125699;Ростелеком;Rostelekom;
73859126000;73859126351;Ростелеком;Rostelekom;
73859127000;73859129607;Ростелеком;Rostelekom;
73859131000;73859131491;Ростелеком;Rostelekom;
73859131500;73859131699;Ростелеком;Rostelekom;
73859131800;73859131815;Ростелеком;Rostelekom;
73859132100;73859132399;Ростелеком;Rostelekom;
73859132700;73859132799;Ростелеком;Rostelekom;
73859133000;73859133399;Ростелеком;Rostelekom;
73859133410;73859133459;Ростелеком;Rostelekom;
73859133500;73859133599;Ростелеком;Rostelekom;
73859133700;73859133899;Ростелеком;Rostelekom;
73859133910;73859133959;Ростелеком;Rostelekom;
73859134000;73859134099;Ростелеком;Rostelekom;
73859134100;73859134109;Ростелеком;Rostelekom;
73859134110;73859134159;Ростелеком;Rostelekom;
73859134300;73859134559;Ростелеком;Rostelekom;
73859134710;73859134759;Ростелеком;Rostelekom;
73859134800;73859134899;Ростелеком;Rostelekom;
73859135010;73859135059;Ростелеком;Rostelekom;
73859135110;73859135159;Ростелеком;Rostelekom;
73859135200;73859135499;Ростелеком;Rostelekom;
73859135510;73859135559;Ростелеком;Rostelekom;
73859135700;73859135799;Ростелеком;Rostelekom;
73859137300;73859137555;Ростелеком;Rostelekom;
73859137610;73859137659;Ростелеком;Rostelekom;
73859221100;73859221539;Ростелеком;Rostelekom;
73859222000;73859222999;Ростелеком;Rostelekom;
73859223300;73859223399;Ростелеком;Rostelekom;
73859223410;73859223449;Ростелеком;Rostelekom;
73859224300;73859224499;Ростелеком;Rostelekom;
73859224510;73859224559;Ростелеком;Rostelekom;
73859224710;73859224749;Ростелеком;Rostelekom;
73859225300;73859225399;Ростелеком;Rostelekom;
73859225410;73859225459;Ростелеком;Rostelekom;
73859225460;73859225479;Ростелеком;Rostelekom;
73859225510;73859225559;Ростелеком;Rostelekom;
73859226300;73859226399;Ростелеком;Rostelekom;
73859226400;73859226423;Ростелеком;Rostelekom;
73859226510;73859226559;Ростелеком;Rostelekom;
73859227300;73859227467;Ростелеком;Rostelekom;
73859228300;73859228419;Ростелеком;Rostelekom;
73859229300;73859229459;Ростелеком;Rostelekom;
73859322000;73859322999;Ростелеком;Rostelekom;
73859324300;73859324399;Ростелеком;Rostelekom;
73859325300;73859325399;Ростелеком;Rostelekom;
73859325410;73859325459;Ростелеком;Rostelekom;
73859326310;73859326381;Ростелеком;Rostelekom;
73859327300;73859327459;Ростелеком;Rostelekom;
73859329300;73859329399;Ростелеком;Rostelekom;
73859421000;73859421255;Ростелеком;Rostelekom;
73859421300;73859421637;Ростелеком;Rostelekom;
73859422000;73859423023;Ростелеком;Rostelekom;
73859423300;73859423515;Ростелеком;Rostelekom;
73859424300;73859424399;Ростелеком;Rostelekom;
73859425300;73859425501;Ростелеком;Rostelekom;
73859426300;73859426399;Ростелеком;Rostelekom;
73859427300;73859427499;Ростелеком;Rostelekom;
73859427510;73859427559;Ростелеком;Rostelekom;
73859428300;73859428419;Ростелеком;Rostelekom;
73859429300;73859429399;Ростелеком;Rostelekom;
73859429400;73859429409;Ростелеком;Rostelekom;
73859429410;73859429459;Ростелеком;Rostelekom;
73859429460;73859429473;Ростелеком;Rostelekom;
73859520000;73859520999;Дианэт;Dianet;
73859521000;73859521599;Ростелеком;Rostelekom;
73859521600;73859521699;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859521700;73859521899;Ростелеком;Rostelekom;
73859522000;73859522899;Ростелеком;Rostelekom;
73859523300;73859523399;Ростелеком;Rostelekom;
73859524000;73859524695;Ростелеком;Rostelekom;
73859524700;73859524859;Ростелеком;Rostelekom;
73859524900;73859524999;Ростелеком;Rostelekom;
73859525300;73859525499;Ростелеком;Rostelekom;
73859525510;73859525559;Ростелеком;Rostelekom;
73859526300;73859526499;Ростелеком;Rostelekom;
